,id,title,subtitle,sq_mt_built,sq_mt_useful,n_rooms,n_bathrooms,n_floors,sq_mt_allotment,raw_address,is_exact_address_hidden,street_name,street_number,portal,floor,is_floor_under,door,neighborhood_id,operation,rent_price,rent_price_by_area,is_rent_price_known,buy_price,buy_price_by_area,is_buy_price_known,house_type_id,is_renewal_needed,is_new_development,built_year,has_central_heating,has_individual_heating,are_pets_allowed,has_ac,has_fitted_wardrobes,has_lift,is_exterior,has_garden,has_pool,has_terrace,has_balcony,has_storage_room,is_furnished,is_kitchen_equipped,is_accessible,has_green_zones,energy_certificate,has_parking,has_private_parking,has_public_parking,is_parking_included_in_price,parking_price,is_orientation_north,is_orientation_west,is_orientation_south,is_orientation_east,full_title,zip_code,latitude,longitude
29405,19062,calle Naranjo,BERRUGUETE,76.0,,2,1.0,,,Calle Naranjo,True,Calle Naranjo,,,2,False,,Neighborhood 112: Berruguete (3273.56 €/m2) - District 17: Tetuán,sale,997,,False,226000,2974,True,HouseType 1: Pisos,False,False,,False,True,,True,True,False,True,,,,True,,,,,,en trámite,False,,,,,False,False,True,True,"calle Naranjo, Berruguete, Madrid",28039.0,40.4609487,-3.7003887
29406,19061,"RAIMUNDO FERNANDEZ VILLAVERDE, 45",CUATRO CAMINOS,205.0,,4,4.0,,,"RAIMUNDO FERNANDEZ VILLAVERDE, 45",False,RAIMUNDO FERNANDEZ VILLAVERDE,45,,4,False,,Neighborhood 113: Cuatro Caminos (4247.49 €/m2) - District 17: Tetuán,sale,2517,,False,970000,4732,True,HouseType 1: Pisos,False,False,1960.0,True,False,,True,True,True,True,,,,,,,,True,,D,False,,,,,True,False,True,False,"RAIMUNDO FERNANDEZ VILLAVERDE, 45, Cuatro Caminos, Madrid",28020.0,40.4462621,-3.6913456
29407,19054,travesía los Nueve,VALDEACEDERAS,93.0,,2,3.0,,,Travesía los Nueve,True,Travesía los Nueve,,,Bajo,True,,Neighborhood 115: Valdeacederas (3163.8 €/m2) - District 17: Tetuán,sale,881,,False,189000,2032,True,HouseType 1: Pisos,False,False,,,,,,,False,True,,,,,,,,,,en trámite,False,,,,,False,False,True,False,"travesía los Nueve, Valdeacederas, Madrid",28039.0,40.4658218,-3.7022133
29408,19053,calle María Ignacia,BELLAS VISTAS,80.0,75.0,3,1.0,,,Calle María Ignacia,True,Calle María Ignacia,,,Entreplanta exterior,True,,Neighborhood 111: Bellas Vistas (3536.07 €/m2) - District 17: Tetuán,sale,884,,False,190000,2375,True,HouseType 1: Pisos,False,False,1965.0,False,True,,,,True,True,,,,,True,,,True,,en trámite,False,,,,,True,False,False,False,"calle María Ignacia, Bellas Vistas, Madrid",28039.0,40.4524049,-3.708442
29410,19004,calle María Ignacia,BELLAS VISTAS,90.0,,3,1.0,,,Calle María Ignacia,True,Calle María Ignacia,,,4,False,,Neighborhood 111: Bellas Vistas (3536.07 €/m2) - District 17: Tetuán,sale,1180,,False,292000,3244,True,HouseType 1: Pisos,False,False,1970.0,True,False,,,True,True,True,,,True,,,,,,,E,False,,,,,False,True,True,True,"calle María Ignacia, Bellas Vistas, Madrid",28039.0,40.4524049,-3.708442
29412,19052,calle de Bravo Murillo,VALDEACEDERAS,75.0,,3,2.0,,,Calle de Bravo Murillo,True,Calle de Bravo Murillo,,,2,False,,Neighborhood 115: Valdeacederas (3163.8 €/m2) - District 17: Tetuán,sale,1187,,False,295000,3933,True,HouseType 1: Pisos,False,False,,False,True,,True,,False,True,,,,True,,,,,,en trámite,False,,,,,,,,,"calle de Bravo Murillo, Valdeacederas, Madrid",28039.0,40.4614412,-3.698022
29415,18919,calle de Bravo Murillo,VALDEACEDERAS,102.0,86.0,2,1.0,,,Calle de Bravo Murillo,True,Calle de Bravo Murillo,,,1,False,,Neighborhood 115: Valdeacederas (3163.8 €/m2) - District 17: Tetuán,sale,1391,,False,379000,3716,True,HouseType 1: Pisos,False,False,1965.0,True,False,,True,True,True,True,,,True,True,,,,True,,en trámite,False,,,,,False,True,False,False,"calle de Bravo Murillo, Valdeacederas, Madrid",28039.0,40.4614412,-3.698022
29418,18200,calle de Bravo Murillo,VALDEACEDERAS,112.0,,3,2.0,,,Calle de Bravo Murillo,True,Calle de Bravo Murillo,,,2,False,,Neighborhood 115: Valdeacederas (3163.8 €/m2) - District 17: Tetuán,sale,1428,,False,395000,3527,True,HouseType 1: Pisos,False,False,1971.0,True,False,,True,True,True,True,,,True,,,,,,,en trámite,True,,,True,0.0,False,False,True,False,"calle de Bravo Murillo, Valdeacederas, Madrid",28039.0,40.4614412,-3.698022
29421,19051,Santa Juliana,BELLAS VISTAS,70.0,66.0,3,1.0,,,Santa Juliana,True,Santa Juliana,,,1,False,,Neighborhood 111: Bellas Vistas (3536.07 €/m2) - District 17: Tetuán,sale,1223,,False,309000,4414,True,HouseType 1: Pisos,False,False,1915.0,False,True,,,,True,True,,,,True,,,,,,en trámite,False,,,,,,,,,"Santa Juliana, Bellas Vistas, Madrid",28039.0,40.45239,-3.7061176
29422,19048,avenida del General Perón,CUATRO CAMINOS,360.0,,5,4.0,,,Avenida del General Perón,True,Avenida del General Perón,,,6,False,,Neighborhood 113: Cuatro Caminos (4247.49 €/m2) - District 17: Tetuán,sale,-14150,,False,1800000,5000,True,HouseType 1: Pisos,False,False,,True,False,,True,True,True,True,,,,,True,,,True,,en trámite,True,,,True,0.0,True,True,True,True,"avenida del General Perón, Cuatro Caminos, Madrid",28020.0,40.4525747,-3.6992348
29425,18999,avenida del General Perón,CUATRO CAMINOS,149.0,,4,3.0,,,Avenida del General Perón,True,Avenida del General Perón,,,3,False,,Neighborhood 113: Cuatro Caminos (4247.49 €/m2) - District 17: Tetuán,sale,2360,,False,815000,5470,True,HouseType 1: Pisos,False,False,,True,False,,True,True,True,False,,,True,,,,,,,en trámite,False,,,,,,,,,"avenida del General Perón, Cuatro Caminos, Madrid",28020.0,40.4525747,-3.6992348
29428,18237,avenida del General Perón,CUATRO CAMINOS,169.0,,5,2.0,,,Avenida del General Perón,True,Avenida del General Perón,,,2,False,,Neighborhood 113: Cuatro Caminos (4247.49 €/m2) - District 17: Tetuán,sale,1955,,False,625000,3698,True,HouseType 1: Pisos,True,False,1958.0,True,False,,True,True,True,True,,,True,,True,,,True,,en trámite,False,,,,,False,False,True,True,"avenida del General Perón, Cuatro Caminos, Madrid",28020.0,40.4525747,-3.6992348
29431,19047,calle Aligustre,VALDEACEDERAS,77.0,,2,1.0,,,Calle Aligustre,True,Calle Aligustre,,,2,False,,Neighborhood 115: Valdeacederas (3163.8 €/m2) - District 17: Tetuán,sale,816,,False,170000,2208,True,HouseType 1: Pisos,False,False,1984.0,False,True,,,,False,True,,,True,,True,,,,,en trámite,False,,,,,False,True,False,True,"calle Aligustre, Valdeacederas, Madrid",28039.0,40.4654789,-3.7064825
29432,19044,calle Villaamil,BERRUGUETE,69.0,,3,1.0,,,Calle Villaamil,True,Calle Villaamil,,,1,False,,Neighborhood 112: Berruguete (3273.56 €/m2) - District 17: Tetuán,sale,979,,False,220000,3188,True,HouseType 1: Pisos,True,False,1962.0,False,True,,True,,False,True,,,True,,,,,,,en trámite,False,,,,,False,True,True,False,"calle Villaamil, Berruguete, Madrid",28039.0,40.4617445,-3.7083785
29433,19043,paseo de la Castellana,CUATRO CAMINOS,203.0,180.0,4,4.0,,,Paseo de la Castellana,True,Paseo de la Castellana,,,1,False,,Neighborhood 113: Cuatro Caminos (4247.49 €/m2) - District 17: Tetuán,sale,-4391,,False,1575000,7759,True,HouseType 1: Pisos,False,False,1967.0,True,False,,True,True,True,True,,,,,,,,,,B,True,,,True,0.0,False,False,False,True,"paseo de la Castellana, Cuatro Caminos, Madrid",28020.0,40.4492261,-3.691044
29436,18434,paseo de la Castellana,CUATRO CAMINOS,220.0,200.0,2,2.0,,,Paseo de la Castellana,True,Paseo de la Castellana,,,3,False,,Neighborhood 113: Cuatro Caminos (4247.49 €/m2) - District 17: Tetuán,sale,2458,,False,880000,4000,True,HouseType 1: Pisos,False,False,,False,True,,True,True,True,True,,,True,True,,,,True,True,no indicado,True,,,True,0.0,False,False,False,True,"paseo de la Castellana, Cuatro Caminos, Madrid",28020.0,40.4492261,-3.691044
29439,18172,paseo de la Castellana,CUATRO CAMINOS,203.0,,4,4.0,,,Paseo de la Castellana,True,Paseo de la Castellana,,,1,False,,Neighborhood 113: Cuatro Caminos (4247.49 €/m2) - District 17: Tetuán,sale,-4391,,False,1575000,7759,True,HouseType 1: Pisos,False,False,1967.0,,,,True,True,True,True,,,,,,,,,True,en trámite,True,,,True,0.0,False,False,False,True,"paseo de la Castellana, Cuatro Caminos, Madrid",28020.0,40.4492261,-3.691044
29442,19041,"calle de Bravo Murillo, Madrid",BERRUGUETE,250.0,236.0,4,5.0,,,"Calle de Bravo Murillo, Madrid",True,"Calle de Bravo Murillo, Madrid",,,1,False,,Neighborhood 112: Berruguete (3273.56 €/m2) - District 17: Tetuán,sale,1955,,False,625000,2500,True,HouseType 1: Pisos,True,False,1970.0,False,True,,True,,True,True,,,True,,,,,,,C,False,,,,,True,False,False,True,"calle de Bravo Murillo, Madrid, Berruguete, Madrid",28039.0,40.4551667,-3.702661
29443,19035,"Basílica, 20",CUATRO CAMINOS,250.0,,5,3.0,,,"Basílica, 20",False,Basílica,20,,1,False,,Neighborhood 113: Cuatro Caminos (4247.49 €/m2) - District 17: Tetuán,sale,2224,,False,745000,2980,True,HouseType 1: Pisos,True,False,1965.0,True,False,,,True,True,True,,,,,True,,,,,D,True,,,True,0.0,False,False,True,False,"Basílica, 20, Cuatro Caminos, Madrid",28020.0,40.4498766,-3.6977452
29444,19034,Castellana,CUATRO CAMINOS,135.0,,3,2.0,,,Castellana,True,Castellana,,,1,False,,Neighborhood 113: Cuatro Caminos (4247.49 €/m2) - District 17: Tetuán,sale,2331,,False,799000,5919,True,HouseType 1: Pisos,False,False,1960.0,True,False,,True,True,True,True,,,,,,,,,,en trámite,False,,,,,False,False,True,True,"Castellana, Cuatro Caminos, Madrid",28020.0,40.45330985,-3.691850053361637
29445,19033,calle de María Zayas,BERRUGUETE,80.0,70.0,3,2.0,,,Calle de María Zayas,True,Calle de María Zayas,,,2,False,,Neighborhood 112: Berruguete (3273.56 €/m2) - District 17: Tetuán,sale,915,,False,199500,2494,True,HouseType 1: Pisos,False,False,,False,True,,True,,False,True,,,,True,,,,,,en trámite,False,,,,,False,False,True,False,"calle de María Zayas, Berruguete, Madrid",28039.0,40.4594797,-3.7013415
29446,19026,calle Baracaldo,VALDEACEDERAS,44.0,,1,1.0,,,Calle Baracaldo,True,Calle Baracaldo,,,Bajo,True,,Neighborhood 115: Valdeacederas (3163.8 €/m2) - District 17: Tetuán,sale,816,,False,170000,3864,True,HouseType 1: Pisos,False,False,2007.0,False,True,,True,True,True,False,,,True,,True,,,True,,en trámite,False,,,,,False,False,True,True,"calle Baracaldo, Valdeacederas, Madrid",28039.0,40.4703548,-3.6997845
29448,18092,calle Baracaldo,VALDEACEDERAS,85.0,75.0,3,2.0,,,Calle Baracaldo,True,Calle Baracaldo,,,1,False,,Neighborhood 115: Valdeacederas (3163.8 €/m2) - District 17: Tetuán,sale,1003,,False,228000,2682,True,HouseType 1: Pisos,True,False,1980.0,True,False,,,True,False,False,,,True,,,,,,,en trámite,False,,,,,,,,,"calle Baracaldo, Valdeacederas, Madrid",28039.0,40.4703548,-3.6997845
29450,19024,avenida PABLO IGLESIAS,BELLAS VISTAS,262.0,,8,3.0,,,Avenida PABLO IGLESIAS,True,Avenida PABLO IGLESIAS,,,Bajo,True,,Neighborhood 111: Bellas Vistas (3536.07 €/m2) - District 17: Tetuán,sale,2126,,False,700000,2672,True,HouseType 1: Pisos,False,False,1993.0,,,,True,True,True,True,,True,,,,,,,True,en trámite,False,,,,,False,False,True,True,"avenida PABLO IGLESIAS, Bellas Vistas, Madrid",28039.0,40.4538928,-3.7126941
29452,19014,avenida PABLO IGLESIAS,BELLAS VISTAS,262.0,,8,3.0,,,Avenida PABLO IGLESIAS,True,Avenida PABLO IGLESIAS,,,Bajo,True,,Neighborhood 111: Bellas Vistas (3536.07 €/m2) - District 17: Tetuán,sale,2126,,False,700000,2672,True,HouseType 1: Pisos,False,False,1993.0,,,,True,True,True,True,,True,,,,,,,True,en trámite,False,,,,,False,False,True,True,"avenida PABLO IGLESIAS, Bellas Vistas, Madrid",28039.0,40.4538928,-3.7126941
29454,19023,calle Burgos,BERRUGUETE,73.0,,2,2.0,,,Calle Burgos,True,Calle Burgos,,,1,False,,Neighborhood 112: Berruguete (3273.56 €/m2) - District 17: Tetuán,sale,1148,,False,280000,3836,True,HouseType 1: Pisos,False,False,1996.0,False,True,,,True,True,True,,,True,,,,,,,en trámite,False,,,,,,,,,"calle Burgos, Berruguete, Madrid",28039.0,40.458719,-3.7058636
29455,19013,Pamplona,BELLAS VISTAS,135.0,,5,2.0,,,Pamplona,True,Pamplona,,,2,False,,Neighborhood 111: Bellas Vistas (3536.07 €/m2) - District 17: Tetuán,sale,1353,,False,363000,2689,True,HouseType 1: Pisos,True,False,,False,True,,,True,True,True,,,,True,,,,,,en trámite,False,,,,,,,,,"Pamplona, Bellas Vistas, Madrid",28039.0,40.4551186,-3.7062003
29457,18337,Pamplona,BELLAS VISTAS,135.0,,5,2.0,,,Pamplona,True,Pamplona,,,2,False,,Neighborhood 111: Bellas Vistas (3536.07 €/m2) - District 17: Tetuán,sale,1353,,False,363000,2689,True,HouseType 1: Pisos,True,False,,False,True,,,True,True,True,,,,True,,,,,,en trámite,False,,,,,,,,,"Pamplona, Bellas Vistas, Madrid",28039.0,40.4551186,-3.7062003
29459,18998,calle Fernando Ossorio,BELLAS VISTAS,55.0,,1,1.0,,,Calle Fernando Ossorio,True,Calle Fernando Ossorio,,,4,False,,Neighborhood 111: Bellas Vistas (3536.07 €/m2) - District 17: Tetuán,sale,1187,,False,295000,5364,True,HouseType 1: Pisos,False,,2018.0,,,,True,,True,True,,,True,,,,,True,,no indicado,False,,,,,True,False,True,False,"calle Fernando Ossorio, Bellas Vistas, Madrid",28039.0,40.4542508,-3.7048556
29461,18996,calle Fernando Ossorio,BELLAS VISTAS,55.0,,1,1.0,,,Calle Fernando Ossorio,True,Calle Fernando Ossorio,,,5,False,,Neighborhood 111: Bellas Vistas (3536.07 €/m2) - District 17: Tetuán,sale,1187,,False,295000,5364,True,HouseType 1: Pisos,False,,2018.0,,,,True,,True,True,,,,,,,,True,,no indicado,False,,,,,True,False,True,False,"calle Fernando Ossorio, Bellas Vistas, Madrid",28039.0,40.4542508,-3.7048556
29463,18997,"calle de Orense, 26",CUATRO CAMINOS,45.0,40.0,1,1.0,,,"Calle de Orense, 26",False,Calle de Orense,26,,6,False,,Neighborhood 113: Cuatro Caminos (4247.49 €/m2) - District 17: Tetuán,sale,1320,,False,349000,7756,True,HouseType 1: Pisos,False,False,1973.0,True,False,,True,True,True,True,,,True,True,,,,,,E,False,,,,,True,True,False,False,"calle de Orense, 26, Cuatro Caminos, Madrid",28020.0,40.4558515,-3.6946766
29465,18636,"calle de Orense, 26",CUATRO CAMINOS,174.0,145.0,4,3.0,,,"Calle de Orense, 26",False,Calle de Orense,26,,1,False,,Neighborhood 113: Cuatro Caminos (4247.49 €/m2) - District 17: Tetuán,sale,1804,,False,560000,3218,True,HouseType 1: Pisos,True,False,,True,False,,True,True,True,True,,,,,True,,,,,en trámite,False,,,,,False,True,False,False,"calle de Orense, 26, Cuatro Caminos, Madrid",28020.0,40.4558515,-3.6946766
29467,18993,"avenida del Doctor Federico Rubio y Galí, 22",BELLAS VISTAS,100.0,81.0,4,2.0,,,"Avenida del Doctor Federico Rubio y Galí, 22",False,Avenida del Doctor Federico Rubio y Galí,22,,2,False,,Neighborhood 111: Bellas Vistas (3536.07 €/m2) - District 17: Tetuán,sale,1382,,False,375000,3750,True,HouseType 1: Pisos,False,False,1980.0,False,True,,True,True,True,True,,,True,True,True,,,True,,D,True,,,True,0.0,False,True,False,True,"avenida del Doctor Federico Rubio y Galí, 22, Bellas Vistas, Madrid",28039.0,40.4502057,-3.7093413
29468,18991,"calle de Villaamil, 39",BERRUGUETE,49.0,41.0,2,1.0,,,"Calle de Villaamil, 39",False,Calle de Villaamil,39,,Bajo,True,,Neighborhood 112: Berruguete (3273.56 €/m2) - District 17: Tetuán,sale,600,,False,114000,2327,True,HouseType 1: Pisos,False,False,1965.0,False,True,,,,True,False,,,,,,,,,,en trámite,False,,,,,,,,,"calle de Villaamil, 39, Berruguete, Madrid",28039.0,40.4592157,-3.7074678
29470,18424,"calle de Villaamil, 39",BERRUGUETE,45.0,39.0,2,1.0,,,"Calle de Villaamil, 39",False,Calle de Villaamil,39,,Bajo,True,,Neighborhood 112: Berruguete (3273.56 €/m2) - District 17: Tetuán,sale,600,,False,114000,2533,True,HouseType 1: Pisos,False,False,1965.0,False,True,,,,True,False,,,,,,,,,,en trámite,False,,,,,,,,,"calle de Villaamil, 39, Berruguete, Madrid",28039.0,40.4592157,-3.7074678
29472,18990,"calle de Bravo Murillo, 190",CUATRO CAMINOS,73.0,63.0,3,1.0,,,"Calle de Bravo Murillo, 190",False,Calle de Bravo Murillo,190,,1,False,,Neighborhood 113: Cuatro Caminos (4247.49 €/m2) - District 17: Tetuán,sale,1135,,False,275000,3767,True,HouseType 1: Pisos,False,False,1925.0,False,True,,True,True,False,True,,,,True,,,,,,D,False,,,,,False,True,False,False,"calle de Bravo Murillo, 190, Cuatro Caminos, Madrid",28020.0,40.4513214,-3.7033197
29474,18612,"calle de Bravo Murillo, 190",CUATRO CAMINOS,80.0,73.0,3,1.0,,,"Calle de Bravo Murillo, 190",False,Calle de Bravo Murillo,190,,1,False,,Neighborhood 113: Cuatro Caminos (4247.49 €/m2) - District 17: Tetuán,sale,1135,,False,275000,3438,True,HouseType 1: Pisos,False,False,,,,,,True,False,True,,,,True,,,,,,no indicado,False,,,,,,,,,"calle de Bravo Murillo, 190, Cuatro Caminos, Madrid",28020.0,40.4513214,-3.7033197
29476,18987,calle de Bravo Murillo s/n,CUATRO CAMINOS,73.0,60.0,3,1.0,,,Calle de Bravo Murillo s/n,False,,,,2,False,,Neighborhood 113: Cuatro Caminos (4247.49 €/m2) - District 17: Tetuán,sale,1135,,False,275000,3767,True,HouseType 1: Pisos,False,,1925.0,,,,,,False,,,,,,,,,,,F,False,,,,,,,,,"calle de Bravo Murillo s/n, Cuatro Caminos, Madrid",28020.0,40.4513214,-3.7033197
29477,18983,calle de los Artistas,CUATRO CAMINOS,46.0,,2,1.0,,,Calle de los Artistas,True,Calle de los Artistas,,,Bajo,True,,Neighborhood 113: Cuatro Caminos (4247.49 €/m2) - District 17: Tetuán,sale,917,,False,200000,4348,True,HouseType 1: Pisos,False,False,1940.0,False,True,,,,False,False,,,True,,,,,,,G,False,,,,,False,False,False,True,"calle de los Artistas, Cuatro Caminos, Madrid",28020.0,40.447316,-3.7016488
29478,18982,calle Topete,BELLAS VISTAS,48.0,,2,1.0,,,Calle Topete,True,Calle Topete,,,1,False,,Neighborhood 111: Bellas Vistas (3536.07 €/m2) - District 17: Tetuán,sale,686,,False,135000,2812,True,HouseType 1: Pisos,False,False,,False,True,,,,False,False,,,,,,,,,,en trámite,False,,,,,False,False,False,True,"calle Topete, Bellas Vistas, Madrid",28039.0,40.4500765,-3.7046259
29479,18980,paseo DE LA CASTELLANA,CUATRO CAMINOS,162.0,146.0,3,2.0,,,Paseo DE LA CASTELLANA,True,Paseo DE LA CASTELLANA,,,4,False,,Neighborhood 113: Cuatro Caminos (4247.49 €/m2) - District 17: Tetuán,sale,2384,,False,829000,5117,True,HouseType 1: Pisos,True,False,1960.0,True,False,,True,True,True,True,,,True,,,,,True,True,E,True,,,True,0.0,True,True,True,False,"paseo DE LA CASTELLANA, Cuatro Caminos, Madrid",28020.0,40.4492261,-3.691044
29480,18979,calle Bravo Murillo,BELLAS VISTAS,100.0,,3,2.0,,,Calle Bravo Murillo,True,Calle Bravo Murillo,,,3,False,,Neighborhood 111: Bellas Vistas (3536.07 €/m2) - District 17: Tetuán,sale,1275,,False,330000,3300,True,HouseType 1: Pisos,True,False,,True,False,,,,True,True,,,True,,,,,,,en trámite,False,,,,,False,False,False,True,"calle Bravo Murillo, Bellas Vistas, Madrid",28039.0,40.4473489,-3.7039568
29482,18151,calle Bravo Murillo,BELLAS VISTAS,59.0,,2,1.0,,,Calle Bravo Murillo,True,Calle Bravo Murillo,,,1,False,,Neighborhood 111: Bellas Vistas (3536.07 €/m2) - District 17: Tetuán,sale,1024,,False,235000,3983,True,HouseType 1: Pisos,False,False,1970.0,True,False,,True,True,True,True,,,,,,,,,,en trámite,True,,,True,0.0,,,,,"calle Bravo Murillo, Bellas Vistas, Madrid",28039.0,40.4473489,-3.7039568
29484,18978,calle Bravo Murillo,CUATRO CAMINOS,100.0,,3,2.0,,,Calle Bravo Murillo,True,Calle Bravo Murillo,,,3,False,,Neighborhood 113: Cuatro Caminos (4247.49 €/m2) - District 17: Tetuán,sale,1275,,False,330000,3300,True,HouseType 1: Pisos,True,False,,True,False,,,,True,True,,,True,,,,,,,en trámite,False,,,,,False,False,False,True,"calle Bravo Murillo, Cuatro Caminos, Madrid",28020.0,40.453308,-3.7028299
29485,18977,calle Edgar Neville,CUATRO CAMINOS,270.0,,5,3.0,,,Calle Edgar Neville,True,Calle Edgar Neville,,,2,False,,Neighborhood 113: Cuatro Caminos (4247.49 €/m2) - District 17: Tetuán,sale,2410,,False,845000,3130,True,HouseType 1: Pisos,True,False,,True,False,,,True,True,True,,,True,,True,,,,True,en trámite,True,,,True,0.0,,,,,"calle Edgar Neville, Cuatro Caminos, Madrid",28020.0,40.4523565,-3.6965582
29487,18025,calle Edgar Neville,CUATRO CAMINOS,190.0,140.0,4,3.0,,,Calle Edgar Neville,True,Calle Edgar Neville,,,4,False,,Neighborhood 113: Cuatro Caminos (4247.49 €/m2) - District 17: Tetuán,sale,2295,,False,780000,4105,True,HouseType 1: Pisos,True,False,1965.0,True,False,,,True,True,True,,,True,,True,,,,,no indicado,False,,,,,False,True,False,True,"calle Edgar Neville, Cuatro Caminos, Madrid",28020.0,40.4523565,-3.6965582
29489,18974,"calle Bardala, 7",VALDEACEDERAS,78.0,,2,1.0,,,"Calle Bardala, 7",False,Calle Bardala,7,,Bajo,True,,Neighborhood 115: Valdeacederas (3163.8 €/m2) - District 17: Tetuán,sale,1161,,False,285000,3654,True,HouseType 1: Pisos,False,True,,,,,,True,True,True,,,True,,True,,,,,no indicado,False,,,,,,,,,"calle Bardala, 7, Valdeacederas, Madrid",28039.0,40.4664789,-3.6994808
29490,18966,calle Orense,CUATRO CAMINOS,145.0,122.0,2,2.0,,,Calle Orense,True,Calle Orense,,,1,False,,Neighborhood 113: Cuatro Caminos (4247.49 €/m2) - District 17: Tetuán,sale,2285,,False,775000,5345,True,HouseType 1: Pisos,True,False,,,,,,,True,True,,,,,,,,,,en trámite,True,,,True,0.0,True,True,False,False,"calle Orense, Cuatro Caminos, Madrid",28020.0,40.4483338,-3.695367
29491,18963,"calle de Bravo Murillo, 202",CUATRO CAMINOS,81.0,,1,1.0,,,"Calle de Bravo Murillo, 202",False,Calle de Bravo Murillo,202,,3,False,,Neighborhood 113: Cuatro Caminos (4247.49 €/m2) - District 17: Tetuán,sale,1009,,False,230000,2840,True,HouseType 1: Pisos,False,False,,True,False,,True,True,True,False,,,,,,,,,,en trámite,False,,,,,,,,,"calle de Bravo Murillo, 202, Cuatro Caminos, Madrid",28020.0,40.4563328,-3.7019421
29492,18958,"calle de Antonia Domínguez, 7",BELLAS VISTAS,70.0,,1,1.0,,,"Calle de Antonia Domínguez, 7",False,Calle de Antonia Domínguez,7,,1,False,,Neighborhood 111: Bellas Vistas (3536.07 €/m2) - District 17: Tetuán,sale,1195,,False,298000,4257,True,HouseType 1: Pisos,False,False,2008.0,False,True,,True,True,True,True,,True,,,True,,,True,True,C,True,,,True,0.0,,,,,"calle de Antonia Domínguez, 7, Bellas Vistas, Madrid",28039.0,40.4539833,-3.708448
29493,18942,calle de Francos Rodríguez,BERRUGUETE,56.0,53.0,3,1.0,,,Calle de Francos Rodríguez,True,Calle de Francos Rodríguez,,,1,False,,Neighborhood 112: Berruguete (3273.56 €/m2) - District 17: Tetuán,sale,833,,False,175000,3125,True,HouseType 1: Pisos,False,False,,False,True,,,,True,False,,,,,,,,,,en trámite,False,,,,,,,,,"calle de Francos Rodríguez, Berruguete, Madrid",28039.0,40.4554816,-3.7041253
