,id,subtitle,sq_mt_built,sq_mt_useful,n_rooms,n_bathrooms,floor,is_floor_under,operation,buy_price,house_type_id,is_renewal_needed,is_new_development,has_central_heating,has_individual_heating,has_ac,has_fitted_wardrobes,has_lift,is_exterior,has_terrace,has_storage_room,energy_certificate,has_parking,full_title,zip_code,latitude,longitude,zip_codes_count,hosts_count_per_zip_code,hosts_distribution_per_zip_code,average_reviews_per_month_per_code,price_per_m2,buy_for_rent_ratio
275227,652,ACACIAS,82.0,,2,1.0,3,0.0,sale,370000,HouseType 1: Pisos,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,,E,0,"calle de Martín de Vargas, Acacias, Madrid",28005,40.4034257,-3.702325,1818,1131,0.37788778877887785,38.63302023121387,4208.0,0.3255703422053232
275234,1590,DELICIAS,61.0,58.0,3,1.0,2,0.0,sale,233000,HouseType 1: Pisos,1,0.0,0.0,1.0,,,1.0,,,,E,0,"paseo de las Delicias, Delicias, Madrid",28045,40.3944769,-3.6946477,455,336,0.2615384615384615,35.59221556886228,3972.6,0.2562553491416201
275260,1580,DELICIAS,132.0,114.0,4,2.0,6,0.0,sale,279000,HouseType 1: Pisos,1,0.0,1.0,0.0,1.0,,1.0,1.0,,,no indicado,0,"paseo de las Delicias, Delicias, Madrid",28045,40.3944769,-3.6946477,455,336,0.2615384615384615,35.59221556886228,3972.6,0.28847606101797313
275286,1574,DELICIAS,127.0,113.0,4,2.0,2,0.0,sale,399900,HouseType 1: Pisos,1,0.0,1.0,0.0,,,1.0,1.0,1.0,,no indicado,0,"paseo de las Delicias, Delicias, Madrid",28045,40.3944769,-3.6946477,455,336,0.2615384615384615,35.59221556886228,3972.6,0.36223128429743745
275312,1556,DELICIAS,110.0,,4,2.0,6,0.0,sale,419000,HouseType 1: Pisos,0,,1.0,0.0,,1.0,1.0,1.0,,,en trámite,0,"paseo de las Delicias, Delicias, Madrid",28045,40.3944769,-3.6946477,455,336,0.2615384615384615,35.59221556886228,3972.6,0.3733071540049338
275338,1537,DELICIAS,41.0,,1,1.0,3,0.0,sale,199000,HouseType 1: Pisos,0,0.0,0.0,1.0,1.0,,1.0,0.0,,,en trámite,0,"paseo de las Delicias, Delicias, Madrid",28045,40.3944769,-3.6946477,455,336,0.2615384615384615,35.59221556886228,3972.6,0.22982429643054927
275364,1531,DELICIAS,101.0,,3,1.0,7,0.0,sale,378000,HouseType 1: Pisos,0,0.0,,,,,1.0,1.0,1.0,,en trámite,0,"paseo de las Delicias, Delicias, Madrid",28045,40.3944769,-3.6946477,455,336,0.2615384615384615,35.59221556886228,3972.6,0.34939334440920305
275390,1514,DELICIAS,101.0,,2,1.0,7,0.0,sale,378000,HouseType 1: Pisos,0,0.0,,,,,1.0,1.0,,,F,0,"paseo de las Delicias, Delicias, Madrid",28045,40.3944769,-3.6946477,455,336,0.2615384615384615,35.59221556886228,3972.6,0.34939334440920305
275416,1426,DELICIAS,49.0,42.0,2,1.0,1,0.0,sale,199900,HouseType 1: Pisos,0,0.0,0.0,1.0,,,1.0,0.0,,,no indicado,0,"paseo de las Delicias, Delicias, Madrid",28045,40.3944769,-3.6946477,455,336,0.2615384615384615,35.59221556886228,3972.6,0.23057946936515128
275442,1425,DELICIAS,25.0,,1,1.0,4,0.0,sale,132000,HouseType 1: Pisos,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,,en trámite,0,"paseo de las Delicias, Delicias, Madrid",28045,40.3944769,-3.6946477,455,336,0.2615384615384615,35.59221556886228,3972.6,0.16966218597392135
275468,1421,DELICIAS,50.0,40.0,2,1.0,1,0.0,sale,179000,HouseType 1: Pisos,1,0.0,,,,,1.0,0.0,,,G,0,"paseo de las Delicias, Delicias, Madrid",28045,40.3944769,-3.6946477,455,336,0.2615384615384615,35.59221556886228,3972.6,0.21321049186930474
275494,1183,DELICIAS,140.0,125.0,3,2.0,2,0.0,sale,500000,HouseType 1: Pisos,0,0.0,,,1.0,1.0,1.0,1.0,,,en trámite,0,"paseo de las Delicias, Delicias, Madrid",28045,40.3944769,-3.6946477,455,336,0.2615384615384615,35.59221556886228,3972.6,0.4196244273271913
275520,1175,DELICIAS,43.0,36.0,2,1.0,Bajo,1.0,sale,88489,HouseType 1: Pisos,0,0.0,,,,,0.0,,,,G,0,"paseo de las Delicias, Delicias, Madrid",28045,40.3944769,-3.6946477,455,336,0.2615384615384615,35.59221556886228,3972.6,0.12258973971706187
275546,1169,DELICIAS,116.0,,4,2.0,1,0.0,sale,310000,HouseType 1: Pisos,1,0.0,0.0,1.0,,,1.0,1.0,,,en trámite,0,"paseo de las Delicias, Delicias, Madrid",28045,40.3944769,-3.6946477,455,336,0.2615384615384615,35.59221556886228,3972.6,0.30836228162915974
275572,1151,DELICIAS,140.0,125.0,3,2.0,2,0.0,sale,500000,HouseType 1: Pisos,0,0.0,,,1.0,1.0,1.0,1.0,,,en trámite,0,"paseo de las Delicias, Delicias, Madrid",28045,40.3944769,-3.6946477,455,336,0.2615384615384615,35.59221556886228,3972.6,0.4196244273271913
275598,1129,DELICIAS,110.0,,4,2.0,1,0.0,sale,392000,HouseType 1: Pisos,1,0.0,0.0,1.0,1.0,,1.0,1.0,,,en trámite,0,"paseo de las Delicias, Delicias, Madrid",28045,40.3944769,-3.6946477,455,336,0.2615384615384615,35.59221556886228,3972.6,0.3577002466898253
275624,1025,DELICIAS,40.0,,1,1.0,3,0.0,sale,199000,HouseType 1: Pisos,0,0.0,,,1.0,,1.0,0.0,,,en trámite,0,"paseo de las Delicias, Delicias, Madrid",28045,40.3944769,-3.6946477,455,336,0.2615384615384615,35.59221556886228,3972.6,0.22982429643054927
275650,895,DELICIAS,130.0,,4,2.0,1,0.0,sale,355900,HouseType 1: Pisos,1,0.0,,,,,1.0,1.0,,,en trámite,0,"paseo de las Delicias, Delicias, Madrid",28045,40.3944769,-3.6946477,455,336,0.2615384615384615,35.59221556886228,3972.6,0.33655540452096866
275676,839,DELICIAS,57.0,,2,1.0,3,0.0,sale,235000,HouseType 1: Pisos,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,,en trámite,0,"paseo de las Delicias, Delicias, Madrid",28045,40.3944769,-3.6946477,455,336,0.2615384615384615,35.59221556886228,3972.6,0.25776569501082414
275702,783,DELICIAS,110.0,,4,2.0,6,0.0,sale,419000,HouseType 1: Pisos,0,,1.0,0.0,,1.0,1.0,1.0,,,en trámite,0,"paseo de las Delicias, Delicias, Madrid",28045,40.3944769,-3.6946477,455,336,0.2615384615384615,35.59221556886228,3972.6,0.3733071540049338
275728,745,DELICIAS,31.0,,1,1.0,1,0.0,sale,148000,HouseType 1: Pisos,0,0.0,0.0,1.0,1.0,,0.0,0.0,,,F,0,"paseo de las Delicias, Delicias, Madrid",28045,40.3944769,-3.6946477,455,336,0.2615384615384615,35.59221556886228,3972.6,0.18526909328902985
275754,720,DELICIAS,50.0,,2,1.0,Bajo,1.0,sale,174900,HouseType 1: Pisos,0,0.0,,,,1.0,1.0,0.0,,,en trámite,0,"paseo de las Delicias, Delicias, Madrid",28045,40.3944769,-3.6946477,455,336,0.2615384615384615,35.59221556886228,3972.6,0.20968635150782863
275780,709,DELICIAS,31.0,,1,1.0,1,0.0,sale,148000,HouseType 1: Pisos,0,0.0,0.0,1.0,,1.0,0.0,0.0,,,F,0,"paseo de las Delicias, Delicias, Madrid",28045,40.3944769,-3.6946477,455,336,0.2615384615384615,35.59221556886228,3972.6,0.18526909328902985
275806,669,DELICIAS,54.0,52.0,2,1.0,,,sale,180000,HouseType 1: Pisos,0,,0.0,1.0,,,1.0,,,,E,0,"paseo de las Delicias, Delicias, Madrid",28045,40.3944769,-3.6946477,455,336,0.2615384615384615,35.59221556886228,3972.6,0.21421738911544078
275832,665,DELICIAS,76.0,,2,2.0,1,0.0,sale,275000,HouseType 1: Pisos,0,0.0,0.0,1.0,,,0.0,,,,E,0,"paseo de las Delicias, Delicias, Madrid",28045,40.3944769,-3.6946477,455,336,0.2615384615384615,35.59221556886228,3972.6,0.285707093591099
275858,54,DELICIAS,57.0,,2,1.0,3,0.0,sale,235000,HouseType 1: Pisos,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,,E,0,"paseo de las Delicias, Delicias, Madrid",28045,40.3944769,-3.6946477,455,336,0.2615384615384615,35.59221556886228,3972.6,0.25776569501082414
275884,43,DELICIAS,104.0,96.0,4,1.0,6,0.0,sale,373000,HouseType 1: Pisos,1,0.0,0.0,1.0,1.0,,1.0,1.0,,,no indicado,1,"paseo de las Delicias, Delicias, Madrid",28045,40.3944769,-3.6946477,455,336,0.2615384615384615,35.59221556886228,3972.6,0.34662437698232895
276000,1585,LEGAZPI,138.0,,3,2.0,2,0.0,sale,395000,HouseType 1: Pisos,0,0.0,0.0,1.0,,1.0,1.0,1.0,,,G,0,"calle Puerto de la Cruz Verde, 44, Legazpi, Madrid",28045,40.3843704,-3.6857129,455,336,0.2615384615384615,35.59221556886228,4486.93,0.31825769512784907
276004,1410,LEGAZPI,138.0,120.0,4,2.0,2,0.0,sale,395000,HouseType 1: Pisos,0,0.0,0.0,1.0,,1.0,1.0,1.0,1.0,,E,0,"calle Puerto de la Cruz Verde, 44, Legazpi, Madrid",28045,40.3843704,-3.6857129,455,336,0.2615384615384615,35.59221556886228,4486.93,0.31825769512784907
276008,909,LEGAZPI,140.0,106.0,3,2.0,2,0.0,sale,395000,HouseType 1: Pisos,0,0.0,,,1.0,,1.0,1.0,,,no indicado,0,"calle Puerto de la Cruz Verde, 44, Legazpi, Madrid",28045,40.3843704,-3.6857129,455,336,0.2615384615384615,35.59221556886228,4486.93,0.31825769512784907
276012,810,LEGAZPI,140.0,,3,2.0,2,0.0,sale,395000,HouseType 1: Pisos,0,0.0,0.0,1.0,,1.0,1.0,1.0,1.0,,en trámite,0,"calle Puerto de la Cruz Verde, 44, Legazpi, Madrid",28045,40.3843704,-3.6857129,455,336,0.2615384615384615,35.59221556886228,4486.93,0.31825769512784907
276016,1584,CHOPERA,99.0,,3,2.0,2,0.0,sale,383000,HouseType 1: Pisos,0,0.0,,,,1.0,1.0,1.0,1.0,,en trámite,0,"calle de Jaime el Conquistador, Chopera, Madrid",28045,40.3950915,-3.6983133,455,336,0.2615384615384615,35.59221556886228,3783.78,0.37000037000037
276020,1460,CHOPERA,72.0,61.0,1,1.0,1,0.0,sale,260000,HouseType 1: Pisos,1,0.0,1.0,0.0,1.0,,1.0,1.0,1.0,,en trámite,0,"calle de Jaime el Conquistador, Chopera, Madrid",28045,40.3950915,-3.6983133,455,336,0.2615384615384615,35.59221556886228,3783.78,0.289128860557432
276024,1430,CHOPERA,94.0,,2,2.0,2,0.0,sale,425000,HouseType 1: Pisos,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,,D,0,"calle de Jaime el Conquistador, Chopera, Madrid",28045,40.3950915,-3.6983133,455,336,0.2615384615384615,35.59221556886228,3783.78,0.3953718239432525
276028,1236,CHOPERA,75.0,,3,1.0,6,0.0,sale,299000,HouseType 1: Pisos,0,0.0,,,,1.0,1.0,1.0,,,en trámite,0,"calle de Jaime el Conquistador, Chopera, Madrid",28045,40.3950915,-3.6983133,455,336,0.2615384615384615,35.59221556886228,3783.78,0.31635031635031635
276096,1581,ACACIAS,52.0,48.0,2,2.0,4,0.0,sale,269000,HouseType 1: Pisos,0,0.0,0.0,1.0,1.0,,0.0,1.0,1.0,,E,0,"paseo de las Acacias, Acacias, Madrid",28005,40.4014732,-3.7127081,1818,1131,0.37788778877887785,38.63302023121387,4208.0,0.2659220532319392
276101,1440,ACACIAS,106.0,,3,2.0,5,0.0,sale,515000,HouseType 1: Pisos,0,0.0,0.0,1.0,,1.0,1.0,1.0,1.0,,en trámite,1,"paseo de las Acacias, Acacias, Madrid",28005,40.4014732,-3.7127081,1818,1131,0.37788778877887785,38.63302023121387,4208.0,0.4042300380228137
276106,1408,ACACIAS,40.0,38.0,2,1.0,1,0.0,sale,140000,HouseType 1: Pisos,0,0.0,0.0,1.0,,1.0,1.0,1.0,,1.0,E,0,"paseo de las Acacias, Acacias, Madrid",28005,40.4014732,-3.7127081,1818,1131,0.37788778877887785,38.63302023121387,4208.0,0.1675380228136882
276111,1298,ACACIAS,78.0,60.0,2,1.0,1,0.0,sale,270000,HouseType 1: Pisos,1,0.0,0.0,1.0,,1.0,0.0,1.0,,,en trámite,0,"paseo de las Acacias, Acacias, Madrid",28005,40.4014732,-3.7127081,1818,1131,0.37788778877887785,38.63302023121387,4208.0,0.2666349809885932
276116,1274,ACACIAS,121.0,105.0,3,3.0,5,0.0,sale,530000,HouseType 1: Pisos,0,0.0,1.0,0.0,,1.0,1.0,1.0,1.0,,en trámite,0,"paseo de las Acacias, Acacias, Madrid",28005,40.4014732,-3.7127081,1818,1131,0.37788778877887785,38.63302023121387,4208.0,0.41230988593155893
276137,1578,DELICIAS,39.0,,1,1.0,4,0.0,sale,299990,HouseType 1: Pisos,0,0.0,,,1.0,,1.0,1.0,,,no indicado,1,"calle Estrella Denébola, Delicias, Madrid",28045,40.3950987,-3.6843052,455,336,0.2615384615384615,35.59221556886228,3972.6,0.30206917384080956
276139,1463,DELICIAS,117.0,107.0,3,2.0,6,0.0,sale,550000,HouseType 1: Pisos,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,en trámite,1,"calle Estrella Denébola, Delicias, Madrid",28045,40.3950987,-3.6843052,455,336,0.2615384615384615,35.59221556886228,3972.6,0.44832099884206816
276145,1576,CHOPERA,115.0,,5,2.0,6,0.0,sale,499000,HouseType 1: Pisos,0,,,,1.0,1.0,1.0,1.0,1.0,,F,1,"paseo de Santa María de la Cabeza, Chopera, Madrid",28045,40.3974499,-3.7023928,455,336,0.2615384615384615,35.59221556886228,3783.78,0.4397718683432969
276148,1003,CHOPERA,92.0,,3,1.0,1,0.0,sale,300000,HouseType 1: Pisos,1,0.0,0.0,1.0,,1.0,1.0,1.0,,,en trámite,0,"paseo de Santa María de la Cabeza, Chopera, Madrid",28045,40.3974499,-3.7023928,455,336,0.2615384615384615,35.59221556886228,3783.78,0.3171431742860314
276151,635,CHOPERA,94.0,,3,1.0,6,0.0,sale,399000,HouseType 1: Pisos,1,0.0,1.0,0.0,1.0,,1.0,1.0,,,no indicado,0,"paseo de Santa María de la Cabeza, Chopera, Madrid",28045,40.3974499,-3.7023928,455,336,0.2615384615384615,35.59221556886228,3783.78,0.37977895120752264
276154,1575,ACACIAS,85.0,76.0,3,1.0,,,sale,398560,HouseType 1: Pisos,1,0.0,0.0,1.0,,,1.0,1.0,1.0,,E,0,"calle de las Peñuelas, Acacias, Madrid",28005,40.4027619,-3.7037236,1818,1131,0.37788778877887785,38.63302023121387,4208.0,0.34125475285171103
276157,1256,ACACIAS,35.0,,1,1.0,Entreplanta exterior,1.0,sale,150000,HouseType 1: Pisos,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,,D,0,"calle de las Peñuelas, Acacias, Madrid",28005,40.4027619,-3.7037236,1818,1131,0.37788778877887785,38.63302023121387,4208.0,0.17680608365019013
276160,793,ACACIAS,89.0,,1,2.0,Bajo,1.0,sale,310000,HouseType 1: Pisos,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,,E,0,"calle de las Peñuelas, Acacias, Madrid",28005,40.4027619,-3.7037236,1818,1131,0.37788778877887785,38.63302023121387,4208.0,0.29111216730038025
276164,1571,LEGAZPI,83.0,75.0,2,2.0,1,0.0,sale,340000,HouseType 1: Pisos,0,0.0,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,en trámite,1,"calle de Julián Rabanedo, Legazpi, Madrid",28045,40.3874811,-3.6938817,455,336,0.2615384615384615,35.59221556886228,4486.93,0.2895075251898291
276171,1546,LEGAZPI,83.0,75.0,2,2.0,1,0.0,sale,340000,HouseType 1: Pisos,0,0.0,0.0,1.0,,1.0,1.0,1.0,,1.0,en trámite,1,"calle de Julián Rabanedo, Legazpi, Madrid",28045,40.3874811,-3.6938817,455,336,0.2615384615384615,35.59221556886228,4486.93,0.2895075251898291
276178,1544,LEGAZPI,83.0,75.0,2,2.0,1,0.0,sale,340000,HouseType 1: Pisos,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,en trámite,1,"calle de Julián Rabanedo, Legazpi, Madrid",28045,40.3874811,-3.6938817,455,336,0.2615384615384615,35.59221556886228,4486.93,0.2895075251898291
276185,1498,LEGAZPI,83.0,75.0,2,2.0,1,0.0,sale,340000,HouseType 1: Pisos,0,0.0,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,en trámite,1,"calle de Julián Rabanedo, Legazpi, Madrid",28045,40.3874811,-3.6938817,455,336,0.2615384615384615,35.59221556886228,4486.93,0.2895075251898291
276192,1497,LEGAZPI,83.0,,2,2.0,1,0.0,sale,340000,HouseType 1: Pisos,0,0.0,,,1.0,1.0,1.0,1.0,,1.0,en trámite,1,"calle de Julián Rabanedo, Legazpi, Madrid",28045,40.3874811,-3.6938817,455,336,0.2615384615384615,35.59221556886228,4486.93,0.2895075251898291
276199,1494,LEGAZPI,83.0,75.0,2,2.0,1,0.0,sale,340000,HouseType 1: Pisos,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,en trámite,1,"calle de Julián Rabanedo, Legazpi, Madrid",28045,40.3874811,-3.6938817,455,336,0.2615384615384615,35.59221556886228,4486.93,0.2895075251898291
276206,1018,LEGAZPI,105.0,95.0,3,2.0,3,0.0,sale,480000,HouseType 1: Pisos,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,D,1,"calle de Julián Rabanedo, Legazpi, Madrid",28045,40.3874811,-3.6938817,455,336,0.2615384615384615,35.59221556886228,4486.93,0.3612715152676774
276357,1568,ACACIAS,135.0,128.0,3,2.0,2,0.0,sale,450000,HouseType 1: Pisos,0,0.0,1.0,0.0,,1.0,1.0,1.0,1.0,,en trámite,0,"calle Embajadores, 86, Acacias, Madrid",28005,40.40332645,-3.701583756721509,1818,1131,0.37788778877887785,38.63302023121387,4208.0,0.36905893536121676
276358,1564,ACACIAS,153.0,120.0,4,2.0,2,0.0,sale,530000,HouseType 1: Pisos,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,E,0,"paseo de las Yeserías, Acacias, Madrid",28005,40.3985052,-3.7084686,1818,1131,0.37788778877887785,38.63302023121387,4208.0,0.41230988593155893
276361,1458,ACACIAS,114.0,95.0,3,2.0,1,0.0,sale,530000,HouseType 1: Pisos,0,0.0,0.0,1.0,,1.0,1.0,1.0,,,E,1,"paseo de las Yeserías, Acacias, Madrid",28005,40.3985052,-3.7084686,1818,1131,0.37788778877887785,38.63302023121387,4208.0,0.41230988593155893
276364,1457,ACACIAS,114.0,95.0,3,2.0,1,0.0,sale,550000,HouseType 1: Pisos,0,0.0,0.0,1.0,,1.0,1.0,1.0,1.0,,E,1,"paseo de las Yeserías, Acacias, Madrid",28005,40.3985052,-3.7084686,1818,1131,0.37788778877887785,38.63302023121387,4208.0,0.42324144486692017
276367,1562,ACACIAS,52.0,,1,1.0,3,0.0,sale,199000,HouseType 1: Pisos,0,0.0,0.0,1.0,1.0,,0.0,1.0,,1.0,en trámite,0,"ronda de Toledo, Acacias, Madrid",28005,40.4058719,-3.7078159,1818,1131,0.37788778877887785,38.63302023121387,4208.0,0.21696768060836502
276372,1560,CHOPERA,76.0,65.0,2,1.0,2,0.0,sale,275000,HouseType 1: Pisos,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,,,F,0,"Fernando Poo, Chopera, Madrid",28045,40.3973524,-3.6998001,455,336,0.2615384615384615,35.59221556886228,3783.78,0.29996458567887135
276373,1558,ACACIAS,130.0,118.0,3,2.0,5,0.0,sale,425000,HouseType 1: Pisos,1,0.0,1.0,0.0,1.0,,1.0,1.0,,,en trámite,0,"calle de Toledo, Acacias, Madrid",28005,40.4029563,-3.7132722,1818,1131,0.37788778877887785,38.63302023121387,4208.0,0.35551330798479086
276379,1277,ACACIAS,110.0,82.0,3,2.0,5,0.0,sale,490000,HouseType 1: Pisos,0,0.0,1.0,0.0,,1.0,1.0,1.0,1.0,,en trámite,0,"calle de Toledo, Acacias, Madrid",28005,40.4029563,-3.7132722,1818,1131,0.37788778877887785,38.63302023121387,4208.0,0.3906844106463878
276385,1046,ACACIAS,57.0,49.0,2,1.0,2,0.0,sale,335000,HouseType 1: Pisos,1,0.0,0.0,1.0,,,1.0,0.0,1.0,,en trámite,0,"calle de Toledo, Acacias, Madrid",28005,40.4029563,-3.7132722,1818,1131,0.37788778877887785,38.63302023121387,4208.0,0.30584600760456276
276391,1036,ACACIAS,150.0,140.0,4,2.0,4,0.0,sale,590000,HouseType 1: Pisos,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,,,C,0,"calle de Toledo, Acacias, Madrid",28005,40.4029563,-3.7132722,1818,1131,0.37788778877887785,38.63302023121387,4208.0,0.4451045627376426
276397,967,ACACIAS,365.0,,9,9.0,Bajo,1.0,sale,595000,HouseType 1: Pisos,1,0.0,0.0,1.0,,,1.0,1.0,,,en trámite,0,"calle de Toledo, Acacias, Madrid",28005,40.4029563,-3.7132722,1818,1131,0.37788778877887785,38.63302023121387,4208.0,0.44795627376425856
276403,835,ACACIAS,78.0,,3,1.0,2,0.0,sale,320000,HouseType 1: Pisos,0,0.0,0.0,1.0,,1.0,1.0,1.0,1.0,,en trámite,0,"calle de Toledo, Acacias, Madrid",28005,40.4029563,-3.7132722,1818,1131,0.37788778877887785,38.63302023121387,4208.0,0.2970532319391635
276770,1554,LEGAZPI,87.0,65.0,2,1.0,Entreplanta exterior,1.0,sale,305000,HouseType 1: Pisos,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,E,1,"calle del Teniente Coronel Noreña, 35, Legazpi, Madrid",28045,40.3885477,-3.6934897,455,336,0.2615384615384615,35.59221556886228,4486.93,0.2703407452311491
276771,1553,ACACIAS,80.0,65.0,2,1.0,Bajo,1.0,sale,290000,HouseType 1: Pisos,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,,E,0,"Naves, Acacias, Madrid",28005,40.3984259,-3.7051113,1818,1131,0.37788778877887785,38.63302023121387,4208.0,0.27899239543726234
276772,1552,ACACIAS,102.0,94.0,3,2.0,3,0.0,sale,365000,HouseType 1: Pisos,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,,en trámite,0,"calle de Martín de Vargas, 18, Acacias, Madrid",28005,40.40304885,-3.702286000707662,1818,1131,0.37788778877887785,38.63302023121387,4208.0,0.32271863117870725
276773,1551,CHOPERA,81.0,75.0,3,1.0,8,0.0,sale,349000,HouseType 1: Pisos,0,0.0,1.0,0.0,,1.0,1.0,0.0,,,en trámite,0,"calle de Cáceres, Chopera, Madrid",28045,40.3987783,-3.6980835,455,336,0.2615384615384615,35.59221556886228,3783.78,0.34885749171463454
276774,1550,DELICIAS,150.0,,4,2.0,1,0.0,sale,619000,HouseType 1: Pisos,0,0.0,,,1.0,1.0,1.0,1.0,,1.0,en trámite,1,"calle de Juan de Mariana, Delicias, Madrid",28045,40.3986281,-3.6857367,455,336,0.2615384615384615,35.59221556886228,3972.6,0.48859688868750945
276775,1549,IMPERIAL,160.0,,5,3.0,Bajo,1.0,sale,475000,HouseType 1: Pisos,1,0.0,,,,,0.0,1.0,,,A,0,"paseo de los Melancólicos, 4, Imperial, Madrid",28005,40.4018522,-3.719006980493308,1818,1131,0.37788778877887785,38.63302023121387,4098.59,0.3928180179037181
276776,1548,IMPERIAL,115.0,98.0,3,2.0,2,0.0,sale,619000,HouseType 1: Pisos,0,0.0,,,1.0,1.0,1.0,1.0,,1.0,en trámite,1,"calle de Segovia, Imperial, Madrid",28005,40.4137525,-3.7174568,1818,1131,0.37788778877887785,38.63302023121387,4098.59,0.47357749860317816
276780,1547,IMPERIAL,115.0,,3,2.0,2,0.0,sale,619000,HouseType 1: Pisos,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,en trámite,1,"calle de Segovia, Imperial, Madrid",28005,40.4137525,-3.7174568,1818,1131,0.37788778877887785,38.63302023121387,4098.59,0.47357749860317816
276784,875,IMPERIAL,36.0,26.0,1,1.0,3,0.0,sale,199000,HouseType 1: Pisos,0,0.0,,,,1.0,0.0,0.0,,,E,0,"calle de Segovia, Imperial, Madrid",28005,40.4137525,-3.7174568,1818,1131,0.37788778877887785,38.63302023121387,4098.59,0.2227595343764563
276788,845,IMPERIAL,115.0,110.0,3,2.0,2,0.0,sale,634000,HouseType 1: Pisos,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,en trámite,1,"calle de Segovia, Imperial, Madrid",28005,40.4137525,-3.7174568,1818,1131,0.37788778877887785,38.63302023121387,4098.59,0.4818730343849958
276792,1543,DELICIAS,145.0,107.0,4,2.0,1,0.0,sale,575000,HouseType 1: Pisos,0,0.0,,,1.0,1.0,1.0,1.0,1.0,1.0,D,1,"calle de Juan de Mariana, 10, Delicias, Madrid",28045,40.3986281,-3.6857367,455,336,0.2615384615384615,35.59221556886228,3972.6,0.46292100891104065
276793,1542,IMPERIAL,70.0,,2,2.0,1,0.0,sale,340000,HouseType 1: Pisos,0,,,,1.0,,,,,,en trámite,0,"paseo de Juan Antonio Vallejo-Nájera Botas, Imperial, Madrid",28005,40.4037966,-3.7147463,1818,1131,0.37788778877887785,38.63302023121387,4098.59,0.316938264134739
276795,683,IMPERIAL,75.0,,2,2.0,1,0.0,sale,340000,HouseType 1: Pisos,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,,en trámite,0,"paseo de Juan Antonio Vallejo-Nájera Botas, Imperial, Madrid",28005,40.4037966,-3.7147463,1818,1131,0.37788778877887785,38.63302023121387,4098.59,0.316938264134739
276797,1541,LEGAZPI,117.0,,3,2.0,1,0.0,sale,549000,HouseType 1: Pisos,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,D,1,"calle EROS, Legazpi, Madrid",28045,40.3925011,-3.6787768,455,336,0.2615384615384615,35.59221556886228,4486.93,0.39648490170339185
276799,935,LEGAZPI,82.0,73.0,2,2.0,2,0.0,sale,430000,HouseType 1: Pisos,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,E,1,"calle EROS, Legazpi, Madrid",28045,40.3925011,-3.6787768,455,336,0.2615384615384615,35.59221556886228,4486.93,0.3360872578801095
276801,1540,ACACIAS,115.0,,3,3.0,5,0.0,sale,559000,HouseType 1: Pisos,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,E,0,"calle de Santocildes, Acacias, Madrid",28005,40.4051701,-3.7043649,1818,1131,0.37788778877887785,38.63302023121387,4208.0,0.4282319391634981
276803,546,ACACIAS,115.0,,3,2.0,5,0.0,sale,559000,HouseType 1: Pisos,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,en trámite,0,"calle de Santocildes, Acacias, Madrid",28005,40.4051701,-3.7043649,1818,1131,0.37788778877887785,38.63302023121387,4208.0,0.4282319391634981
276805,1538,DELICIAS,120.0,113.0,4,2.0,5,0.0,sale,475000,HouseType 1: Pisos,0,,,,,,1.0,1.0,1.0,,no indicado,1,"calle de Embajadores, Delicias, Madrid",28045,40.3947175,-3.6949953,455,336,0.2615384615384615,35.59221556886228,3972.6,0.40527614156975283
276815,1433,DELICIAS,80.0,75.0,3,1.0,2,0.0,sale,280000,HouseType 1: Pisos,1,0.0,1.0,0.0,,1.0,1.0,0.0,1.0,,en trámite,0,"calle de Embajadores, Delicias, Madrid",28045,40.3947175,-3.6949953,455,336,0.2615384615384615,35.59221556886228,3972.6,0.28897950964104113
