,full_title,latitude,longitude
13169,"paseo de las Delicias, Delicias, Madrid",40.3944769,-3.6946477
13170,"calle de Canarias, Palos de Moguer, Madrid",40.4018072,-3.6923476
13171,"Acacias, Arganzuela, Madrid",40.4040749,-3.7059572
13172,"calle Villoslada, 14, Imperial, Madrid",40.405814,-3.7158514
13173,"calle Aldea del Fresno, 29, Chopera, Madrid",40.3950852,-3.699996661634825
13174,"ronda de segovia, 18, Imperial, Madrid",40.4108611,-3.7181935
13175,"paseo de las Delicias, Delicias, Madrid",40.3944769,-3.6946477
13176,"calle de Enrique Trompeta, 4, Chopera, Madrid",40.3927551,-3.695507094457831
13177,"calle Alonso Carbonell, Chopera, Madrid",40.3946993,-3.6963691
13178,"calle de Jaime el Conquistador, 34, Chopera, Madrid",40.3960289,-3.698423
13179,"calle Aldea del Fresno, Chopera, Madrid",40.3963582,-3.6964975
13180,"calle de Linneo, 20, Imperial, Madrid",40.4120405,-3.7205356
13181,"paseo de las Delicias, Delicias, Madrid",40.3944769,-3.6946477
13182,"Legazpi, Arganzuela, Madrid",40.3914432,-3.6949558
13183,"calle de Embajadores, 105, Delicias, Madrid",40.399253099999996,-3.697964325994688
13184,"calle de Jaime el Conquistador, 2, Chopera, Madrid",40.398528150000004,-3.698221775118607
13185,"calle de Linneo, 9, Imperial, Madrid",40.4120405,-3.7205356
13186,"calle Delicias, 13, Palos de Moguer, Madrid",40.40436755,-3.694205863960203
13187,"calle Delicias, 21, Palos de Moguer, Madrid",40.4043067,-3.6928155944835312
13188,"calle Moratines, 3, Acacias, Madrid",40.403634,-3.701978606368959
13189,"calle Juan de Vera, 3, Delicias, Madrid",40.3961103,-3.6928381
13190,"calle del General Lacy, 36, Palos de Moguer, Madrid",40.4020498,-3.691301335034679
13191,"Las Naves, 9, Acacias, Madrid",40.3987695,-3.707377
13192,"calle de Embajadores, 96, Acacias, Madrid",40.4026763,-3.7009335
13193,"calle de Embajadores, 90, Acacias, Madrid",40.4030611,-3.7013296664145914
13194,"Chopera, Arganzuela, Madrid",40.3950981,-3.6994819
13195,"miguel arredondo, 8, Chopera, Madrid",40.3948166,-3.6964079
13196,"calle Santa Casilda, 4, Imperial, Madrid",40.4051046,-3.7131633458199347
13197,"paseo de las Delicias, Delicias, Madrid",40.3944769,-3.6946477
13198,"calle Juan de Vera, 4, Delicias, Madrid",40.3961103,-3.6928381
13199,"calle Juan de Vera, Delicias, Madrid",40.3961103,-3.6928381
13200,"calle de Bolívar, Delicias, Madrid",40.3913774,-3.6940833
13201,"Acacias, Arganzuela, Madrid",40.4040749,-3.7059572
13202,"Acacias, Arganzuela, Madrid",40.4040749,-3.7059572
13203,"calle Eros, 18, Legazpi, Madrid",40.3922769,-3.6793574024687783
13204,"paseo Chopera, 15, Chopera, Madrid",40.3964625,-3.7009849812761964
13205,"calle Eros, 7, Legazpi, Madrid",40.3925011,-3.6787768
13206,"Palos de Moguer, Arganzuela, Madrid",40.40363845,-3.695287394812124
13207,"Chopera, Arganzuela, Madrid",40.3950981,-3.6994819
13208,"calle Manuel Aleixandre, 12, Legazpi, Madrid",40.39114205,-3.693597370170454
13209,"calle del Ferrocarril, 22, Delicias, Madrid",40.401094,-3.6964126
13210,"paseo de Santa María de la Cabeza, 37, Palos de Moguer, Madrid",40.4034965,-3.6967265
13211,"Imperial, Arganzuela, Madrid",40.4057995,-3.7186854
13212,"Delicias, Arganzuela, Madrid",40.3967843,-3.6900384
13213,"calle La Ceiba, 3, Acacias, Madrid",40.403191,-3.706922
13214,"calle de Sebastián Elcano, 16, Palos de Moguer, Madrid",40.4048492,-3.6987338
13215,"paseo de las Delicias, Delicias, Madrid",40.3944769,-3.6946477
13216,"calle de embajadores, 168, Chopera, Madrid",40.3957157,-3.6960173
13217,"paseo de los Melancólicos, 7 D, Imperial, Madrid",40.4018522,-3.719006980493308
13218,"calle de Murcia, 8, Palos de Moguer, Madrid",40.405175650000004,-3.694452807709405
13219,"plaza General Maroto, 5, Chopera, Madrid",40.39334625,-3.697773415299927
13220,"paseo de la Virgen del Puerto, 45, Imperial, Madrid",40.4092148,-3.7210487
13221,"calle de Juan Duque, 29, Imperial, Madrid",40.411333,-3.718748
13222,"calle de Bustamante, 3, Delicias, Madrid",40.400907,-3.6933962
13223,"calle de Cáceres, 43, Chopera, Madrid",40.3988182,-3.6992269
13224,"calle Aguilón, 9, Chopera, Madrid",40.39810895,-3.7011318012857144
13225,"calle ercilla, 52, Acacias, Madrid",40.4014224,-3.7017986
13226,"Chopera, Arganzuela, Madrid",40.3950981,-3.6994819
13227,"Delicias, Arganzuela, Madrid",40.3967843,-3.6900384
13228,"glorieta de las Pirámides, 6, Imperial, Madrid",40.4010304,-3.7142063
13229,"calle Nereida, 2, Legazpi, Madrid",40.3918734,-3.6809955519619058
13230,"calle Maestro Arbós, 33, Legazpi, Madrid",40.388498,-3.6953458
13231,"calle de Segovia, 65, Imperial, Madrid",40.4137301,-3.7192714
13232,"calle Embajadores, 74, Acacias, Madrid",40.4043334,-3.7022372
13233,"calle de Embajadores, 57, Palos de Moguer, Madrid",40.4044417,-3.7018264
13234,"calle del Bronce, 23, Legazpi, Madrid",40.3894771,-3.6881422
13235,"avenida del Planetario, 1, Legazpi, Madrid",40.3947894,-3.6799981
13236,"calle de Arganda, 4, Acacias, Madrid",40.399398,-3.7086186
13237,"calle del Plomo, 3, Legazpi, Madrid",40.3918959,-3.6895285
13238,"calle Hierro, 6 -B, Legazpi, Madrid",40.3903339,-3.690449
13239,"calle de Rafael de Riego, Palos de Moguer, Madrid",40.4041214,-3.6921341
13240,"ronda de Segovia, 50, Imperial, Madrid",40.4070259,-3.7132075
13241,"Acacias, Arganzuela, Madrid",40.4040749,-3.7059572
13242,"calle Guillermo de Osma, 2, Chopera, Madrid",40.394311099999996,-3.695488729635442
13243,"calle del Ferrocarril, 7, Delicias, Madrid",40.4006468,-3.6949523
13244,"calle de Arganda, 26, Acacias, Madrid",40.4007429,-3.7067749
13245,"paseo de las Acacias, 30, Acacias, Madrid",40.4032971,-3.7094026
13246,"calle del General Lacy, 40, Palos de Moguer, Madrid",40.401617099999996,-3.691197882751941
13247,"paseo Chopera, 3, Chopera, Madrid",40.3966714,-3.7021457
13248,"calle de Bustamante, 1, Palos de Moguer, Madrid",40.4008175,-3.6939594
13249,"joaquin costa, Imperial, Madrid",40.4055243,-3.7145655
13250,"calle de Moratines, 11, Acacias, Madrid",40.4032499,-3.7026207
13251,"paseo de las Delicias, 19, Palos de Moguer, Madrid",40.40507,-3.6932835
13252,"paseo de las Delicias, 123, Delicias, Madrid",40.392844,-3.694532831641408
13253,"calle del General Palanca, 32, Delicias, Madrid",40.3992285,-3.6957584
13254,"Canarias, 31, Palos de Moguer, Madrid",40.4019734,-3.692154817640984
13255,"Jaime El Conquistador, 31, Chopera, Madrid",40.39472105,-3.6981316481717554
13256,"carvajales, 21, Acacias, Madrid",40.3991243,-3.7028667127992394
13257,"calle de Embajadores, Delicias, Madrid",40.3947175,-3.6949953
13258,"calle de Eugenio Sellés, Chopera, Madrid",40.3958795,-3.6984127
13259,"calle Estrella Denébola, 18, Delicias, Madrid",40.3950987,-3.6843052
13260,"calle de las Delicias, 23, Palos de Moguer, Madrid",40.4042968,-3.6926435133559337
13261,"paseo de las Delicias, 63 F, Delicias, Madrid",40.3944769,-3.6946477
13262,"paseo del Molino, 8, Legazpi, Madrid",40.3898639,-3.6926342
13263,"calle de Embajadores, 158, Chopera, Madrid",40.3994674,-3.6984307
13264,"calle de Carmen Cobeña, 3, Acacias, Madrid",40.401006,-3.7107505754133374
13265,"calle de Martín de Vargas, 31, Acacias, Madrid",40.4034257,-3.702325
13266,"calle de Toledo, 124, Imperial, Madrid",40.40571825,-3.712617916782843
13267,"calle de Embajadores, 177, Delicias, Madrid",40.3947175,-3.6949953
13268,"calle de Juan Duque, 16, Imperial, Madrid",40.411333,-3.718748
13269,"Palos de Moguer, Arganzuela, Madrid",40.40363845,-3.695287394812124
13270,"calle Puerto de la Cruz Verde, Legazpi, Madrid",40.3843704,-3.6857129
13271,"Delicias, Arganzuela, Madrid",40.3967843,-3.6900384
13272,"Palos de Moguer, Arganzuela, Madrid",40.40363845,-3.695287394812124
13273,"paseo de las Delicias, Palos de Moguer, Madrid",40.4052625,-3.6934396
13274,"calle de Toledo, Acacias, Madrid",40.4029563,-3.7132722
13275,"paseo de las acacias, Acacias, Madrid",40.4014732,-3.7127081
13276,"calle de las Peñuelas, 13, Acacias, Madrid",40.4035326,-3.7041805
13277,"calle de Linneo, 29, Imperial, Madrid",40.4120405,-3.7205356
13278,"calle Guillermo de Osma, 3, Chopera, Madrid",40.393864050000005,-3.6955305754145495
13279,"calle Comandante Benítez, 3, Chopera, Madrid",40.397864850000005,-3.699432039953308
13280,"calle de Toledo, Acacias, Madrid",40.4029563,-3.7132722
13281,"calle Embajadores, Delicias, Madrid",40.3947175,-3.6949953
13282,"Imperial, Arganzuela, Madrid",40.4057995,-3.7186854
13283,"calle Eros, 14, Legazpi, Madrid",40.3926024,-3.679943203490438
13284,"paseo de las Delicias, 8, Palos de Moguer, Madrid",40.4064248,-3.6934899
13285,"paseo de las Delicias, Delicias, Madrid",40.3944769,-3.6946477
13286,"caceres, Delicias, Madrid",40.3986304,-3.6943293
13287,"calle de Canarias, 23, Palos de Moguer, Madrid",40.4020306,-3.6930178190458487
13288,"paseo de las Delicias, 65, Delicias, Madrid",40.3982958,-3.6940573
13289,"calle de Carmen Cobeña, Acacias, Madrid",40.4009419,-3.7113402
13290,"calle Laurel, 2, Acacias, Madrid",40.4021465,-3.7042202
13291,"calle de Julián Rabanedo, Legazpi, Madrid",40.3874811,-3.6938817
13292,"paseo Imperial, 39, Imperial, Madrid",40.402901,-3.715504
13293,"paseo Imperial, 39, Imperial, Madrid",40.402901,-3.715504
13294,"paseo Imperial, 39, Imperial, Madrid",40.402901,-3.715504
13295,"paseo Imperial, 39, Imperial, Madrid",40.402901,-3.715504
13296,"PARROCO EUSEBIO CUENCA, 34, Delicias, Madrid",40.3962077,-3.6895035
13297,"GENERAL PALANCA, 32, Delicias, Madrid",40.3992285,-3.6957584
13298,"calle de Canarias, 27, Palos de Moguer, Madrid",40.4019561,-3.6927347
13299,"Acacias, Arganzuela, Madrid",40.4040749,-3.7059572
13300,"paseo de las Delicias, Chopera, Madrid",40.3915413,-3.6951734
13301,"calle Manzanares, 1, Imperial, Madrid",40.412889199999995,-3.7180115357081545
13302,"calle Manzanares, 1, Imperial, Madrid",40.412889199999995,-3.7180115357081545
13303,"calle Párroco Eusebio Cuenca, Delicias, Madrid",40.3962077,-3.6895035
13304,"calle de Melilla, Acacias, Madrid",40.4004662,-3.7089406
13305,"calle de Embajadores, 147, Chopera, Madrid",40.3994674,-3.6984307
13306,"paseo de Santa María de la Cabeza, Chopera, Madrid",40.3974499,-3.7023928
13307,"calle de Linneo, Imperial, Madrid",40.4120405,-3.7205356
13308,"calle de Juan Duque, 28, Imperial, Madrid",40.411333,-3.718748
13309,"calle Andrés de Urdaneta, 7, Legazpi, Madrid",40.3894855,-3.6935582
13310,"calle de Méndez Álvaro, 64, Delicias, Madrid",40.3960517,-3.6810984
13311,"Acacias, Arganzuela, Madrid",40.4040749,-3.7059572
13312,"Imperial, Arganzuela, Madrid",40.4057995,-3.7186854
13313,"calle de Enrique Trompeta, Chopera, Madrid",40.3925913,-3.6956853
13314,"calle Ancora, Palos de Moguer, Madrid",40.4028312,-3.6901696
13315,"paseo de las Delicias, 93, Delicias, Madrid",40.3956003,-3.6943798
13316,"calle de Embajadores, 159, Delicias, Madrid",40.39569725,-3.695369384201573
13317,"paseo de la Virgen del Puerto, 45, Imperial, Madrid",40.4092148,-3.7210487
13318,"calle Martín Soler, 7, Palos de Moguer, Madrid",40.40266605,-3.696284989563741
13319,"calle Leonor de la Vega, 3, Imperial, Madrid",40.4067002,-3.7146108
13320,"paseo de las Delicias, 55, Palos de Moguer, Madrid",40.4012164,-3.6937307
13321,"calle Párroco Eusebio Cuenca, Delicias, Madrid",40.3962077,-3.6895035
13322,"calle Aldea del Fresno, 24, Chopera, Madrid",40.39535225,-3.699067832163591
13323,"calle de Embajadores, 274, Legazpi, Madrid",40.385508,-3.6892025
13324,"calle de Martín Soler, 8, Palos de Moguer, Madrid",40.4024144,-3.6967573373069937
13325,"GENERAL LACY, Delicias, Madrid",40.3997834,-3.6912642
13326,"calle de la Batalla del Salado, 33, Delicias, Madrid",40.4001982,-3.6961489
13327,"calle San Anastasio, 2, Acacias, Madrid",40.397514,-3.7033179
13328,"Carvajales, 11, Acacias, Madrid",40.399648049999996,-3.702105319444445
13329,"calle de Tortosa, 3, Palos de Moguer, Madrid",40.406364100000005,-3.692715471086384
13330,"calle del Hierro, 19, Delicias, Madrid",40.3931748,-3.6921024
13331,"calle de Linneo, Madrid, Imperial, Madrid",40.4120405,-3.7205356
13332,"calle de Manzanares, Madrid, Imperial, Madrid",40.412837,-3.7194574
13333,"calle Tarragona, 12, Palos de Moguer, Madrid",40.4014843,-3.6972153012520046
13334,"Acacias, Arganzuela, Madrid",40.4040749,-3.7059572
13335,"Palos de Moguer, Arganzuela, Madrid",40.40363845,-3.695287394812124
13336,"Delicias, Arganzuela, Madrid",40.3967843,-3.6900384
13337,"calle de Toledo, Acacias, Madrid",40.4029563,-3.7132722
13338,"calle de Melilla, 3, Acacias, Madrid",40.400817,-3.710186
13339,"calle de Canarias, Palos de Moguer, Madrid",40.4018072,-3.6923476
13340,"calle de Cáceres, 53, Chopera, Madrid",40.3988168,-3.7005634589283014
13341,"calle Comandante Benítez, Chopera, Madrid",40.3975906,-3.698084
13342,"calle José Antonio Zapata, 14, Legazpi, Madrid",40.3863274,-3.6920844
13343,"calle Ancora, 22, Palos de Moguer, Madrid",40.40264845,-3.6911918420362424
13344,"calle Arquitectura, 15, Acacias, Madrid",40.39910395,-3.7017920450874437
13345,"calle del General Lacy, 18, Palos de Moguer, Madrid",40.4036337,-3.6909081
13346,"calle de Embajadores, 214, Legazpi, Madrid",40.3903164,-3.692667118427228
13347,"calle de Linneo, Imperial, Madrid",40.4120405,-3.7205356
13348,"calle Alejandro Ferrant, 3, Delicias, Madrid",40.3953191,-3.6938976954301213
13349,"calle de Manzanares, Madrid, Imperial, Madrid",40.412837,-3.7194574
13350,"paseo de Santa María de la Cabeza, Madrid, Palos de Moguer, Madrid",40.4071722,-3.6936262
13351,"Chopera, Arganzuela, Madrid",40.3950981,-3.6994819
13352,"Chopera, Arganzuela, Madrid",40.3950981,-3.6994819
13353,"paseo de los Olmos, Acacias, Madrid",40.4030426,-3.7105469
13354,"Delicias, Arganzuela, Madrid",40.3967843,-3.6900384
13355,"Delicias, Arganzuela, Madrid",40.3967843,-3.6900384
13356,"calle de Embajadores, Delicias, Madrid",40.3947175,-3.6949953
13357,"calle Moratines, 19, Acacias, Madrid",40.4018633,-3.7048511
13358,"Paseo de las Delicias, 99, Delicias, Madrid",40.3950124,-3.6944495
13359,"Delicias, Arganzuela, Madrid",40.3967843,-3.6900384
13360,"paseo de Santa María de la Cabeza, Palos de Moguer, Madrid",40.4071722,-3.6936262
13361,"calle EROS, Legazpi, Madrid",40.3925011,-3.6787768
13362,"Delicias, Arganzuela, Madrid",40.3967843,-3.6900384
13363,"calle Puerto de la Cruz Verde, 40, Legazpi, Madrid",40.3843704,-3.6857129
13364,"calle de Canarias, 27, Palos de Moguer, Madrid",40.4019561,-3.6927347
13365,"Acacias, Arganzuela, Madrid",40.4040749,-3.7059572
13366,"paseo de las Delicias, 28, Palos de Moguer, Madrid",40.4048964,-3.693661
13367,"calle de Bustamante, Delicias, Madrid",40.4005489,-3.6882811
13368,"Imperial, Arganzuela, Madrid",40.4057995,-3.7186854
13369,"calle de Martín de Vargas, Madrid, 31, Acacias, Madrid",40.4034257,-3.702325
13370,"calle de Alejandro Saint Aubin, 6, Chopera, Madrid",40.393235149999995,-3.6971201103640086
13371,"calle de Embajadores s/n, Legazpi, Madrid",40.3868933,-3.6903215
13372,"paseo de las Delicias, 10, Palos de Moguer, Madrid",40.406308,-3.693517
13373,"Chopera, Arganzuela, Madrid",40.3950981,-3.6994819
13374,"calle del Hierro, 4, Legazpi, Madrid",40.3903339,-3.690449
13375,"GENERAL LACY, Palos de Moguer, Madrid",40.4018267,-3.6908841
13376,"calle de Linneo, Imperial, Madrid",40.4120405,-3.7205356
13377,"calle de Embajadores, Acacias, Madrid",40.4046895,-3.7023394
13378,"calle de Embajadores, Acacias, Madrid",40.4046895,-3.7023394
13379,"ronda de Toledo, Madrid, 28, Acacias, Madrid",40.4053498,-3.7054749
13380,"calle de Arganda, 39, Acacias, Madrid",40.3974003,-3.704081526250632
13381,"calle Puerto de la Cruz Verde, 44, Legazpi, Madrid",40.3843704,-3.6857129
13382,"calle Gil Imón, Imperial, Madrid",40.407408,-3.7156659
13383,"paseo de las Delicias, 87, Delicias, Madrid",40.3960839,-3.6943225
13384,"calle Delicias, 36, Palos de Moguer, Madrid",40.403882550000006,-3.691164313825997
13385,"calle Algete, 4 -10, Legazpi, Madrid",40.3885648,-3.6943853
13386,"mendez alvaro, 39, Delicias, Madrid",40.3956562,-3.680426
13387,"calle Arquitectura, Acacias, Madrid",40.3995999,-3.7024133
13388,"calle de Valdelasierra, Madrid, Acacias, Madrid",40.3977974,-3.7055999
13389,"Arganda, 36, Acacias, Madrid",40.39980635,-3.7064925518695304
13390,"paseo de las Delicias, Delicias, Madrid",40.3944769,-3.6946477
13391,"calle Cáceres, Chopera, Madrid",40.3987783,-3.6980835
13392,"calle Embajadores, Delicias, Madrid",40.3947175,-3.6949953
13393,"calle de Arganda, Acacias, Madrid",40.39991,-3.7059254
13394,"paseo de Santa María de la Cabeza, Palos de Moguer, Madrid",40.4071722,-3.6936262
13395,"calle Arquitectura, Acacias, Madrid",40.3995999,-3.7024133
13396,"ACACIAS, Acacias, Madrid",40.4040749,-3.7059572
13397,"paseo de la Chopera, Chopera, Madrid",40.3915585,-3.6956868
13398,"calle Eros, Legazpi, Madrid",40.3925011,-3.6787768
13399,"calle Eros, Legazpi, Madrid",40.3925011,-3.6787768
13400,"calle de Murcia, 8, Palos de Moguer, Madrid",40.405175650000004,-3.694452807709405
13401,"calle de Tarragona, 34, Palos de Moguer, Madrid",40.401351899999995,-3.6948019298148154
13402,"calle de Torres Miranda, Chopera, Madrid",40.3981949,-3.6995507
13403,"calle de Méndez Álvaro, Delicias, Madrid",40.3952835,-3.6800428
13404,"DELICIAS, Palos de Moguer, Madrid",40.39990485,-3.691707179608832
13405,"paseo de la Esperanza, 53, Acacias, Madrid",40.39858715,-3.702343871000007
13406,"calle de las Nebulosas, 2, Delicias, Madrid",40.3943975,-3.6839374
13407,"calle de Segovia, Imperial, Madrid",40.4137525,-3.7174568
13408,"calle del General Palanca, Delicias, Madrid",40.3993152,-3.6963368
13409,"calle Puerto de la Cruz Verde, Legazpi, Madrid",40.3843704,-3.6857129
13410,"calle de Embajadores, 226, Legazpi, Madrid",40.3868933,-3.6903215
13411,"calle de Embajadores, 226, Legazpi, Madrid",40.3868933,-3.6903215
13412,"calle Fernando Poo, Chopera, Madrid",40.3973524,-3.6998001
13413,"calle del General Palanca, 32, Delicias, Madrid",40.3992285,-3.6957584
13414,"Caceres, 4, Delicias, Madrid",40.3985958,-3.6949179
13415,"paseo de los Melancólicos, 25, Imperial, Madrid",40.405931949999996,-3.7204008341829677
13416,"calle Párroco Eusebio Cuenca, Delicias, Madrid",40.3962077,-3.6895035
13417,"ronda DE TOLEDO, Acacias, Madrid",40.4058719,-3.7078159
13418,"paseo Melancólicos, Imperial, Madrid",40.4018522,-3.719006980493308
13419,"calle de Tarragona, Palos de Moguer, Madrid",40.4015845,-3.6961837
13420,"paseo de Santa María de la Cabeza, Acacias, Madrid",40.3972843,-3.7028231
13421,"calle de Aguilón, Chopera, Madrid",40.3973032,-3.7010057
13422,"calle de Murcia, Palos de Moguer, Madrid",40.4052502,-3.6932767
13423,"calle de las Nebulosas, Delicias, Madrid",40.3954914,-3.685797
13424,"ronda de Segovia, Imperial, Madrid",40.4108611,-3.7181935
13425,"calle de Linneo, Imperial, Madrid",40.4120405,-3.7205356
13426,"calle de Juan Duque, Imperial, Madrid",40.411333,-3.718748
13427,"paseo Melancolicos, Imperial, Madrid",40.4018522,-3.719006980493308
13428,"calle de Juan Duque, Imperial, Madrid",40.411333,-3.718748
13429,"calle del General Lacy, Palos de Moguer, Madrid",40.4018267,-3.6908841
13430,"calle Embajadores, Chopera, Madrid",40.3994674,-3.6984307
13431,"calle Embajadores, Chopera, Madrid",40.3994674,-3.6984307
13432,"calle de Juan Duque, Imperial, Madrid",40.411333,-3.718748
13433,"calle del General Lacy, Palos de Moguer, Madrid",40.4018267,-3.6908841
13434,"calle de Arganda, Acacias, Madrid",40.39991,-3.7059254
13435,"calle de Segovia, Imperial, Madrid",40.4137525,-3.7174568
13436,"paseo de Santa María de la Cabeza, Palos de Moguer, Madrid",40.4071722,-3.6936262
13437,"plaza de la Beata María Ana de Jesús, Madrid, Chopera, Madrid",40.3938324,-3.6948398
13438,"calle Puerto de la Cruz Verde, Legazpi, Madrid",40.3843704,-3.6857129
13439,"paseo de las Delicias, Delicias, Madrid",40.3944769,-3.6946477
13440,"calle de Embajadores, Palos de Moguer, Madrid",40.4033967,-3.7011978
13441,"paseo de los Olmos, Madrid, Acacias, Madrid",40.4030426,-3.7105469
13442,"calle de Torres Miranda, Chopera, Madrid",40.3981949,-3.6995507
13443,"calle de Toledo, Acacias, Madrid",40.4029563,-3.7132722
13444,"Delicias, Arganzuela, Madrid",40.3967843,-3.6900384
13445,"Delicias, Arganzuela, Madrid",40.3967843,-3.6900384
13446,"Delicias, Arganzuela, Madrid",40.3967843,-3.6900384
13447,"Delicias, Arganzuela, Madrid",40.3967843,-3.6900384
13448,"Delicias, Arganzuela, Madrid",40.3967843,-3.6900384
13449,"Delicias, Arganzuela, Madrid",40.3967843,-3.6900384
13450,"Delicias, Arganzuela, Madrid",40.3967843,-3.6900384
13451,"glorieta de las Pirámides, Imperial, Madrid",40.4010304,-3.7142063
13452,"plaza Luca de Tena, Palos de Moguer, Madrid",40.4018918,-3.693851203795852
13453,"calle San Anastasio, Acacias, Madrid",40.3970539,-3.7034869
13454,"calle de Jaime el Conquistador, 34, Chopera, Madrid",40.3960289,-3.698423
13455,"Delicias, Arganzuela, Madrid",40.3967843,-3.6900384
13456,"calle de Melilla, 12, Acacias, Madrid",40.400817,-3.710186
13457,"calle de Tomás Bretón, Delicias, Madrid",40.397447,-3.6945409
13458,"calle Ciudad Real, Delicias, Madrid",40.3999296,-3.6942122
13459,"calle de Embajadores, Acacias, Madrid",40.4046895,-3.7023394
13460,"Delicias, Arganzuela, Madrid",40.3967843,-3.6900384
13461,"paseo Imperial, Imperial, Madrid",40.402901,-3.715504
13462,"calle Párroco Eusebio Cuenca, Delicias, Madrid",40.3962077,-3.6895035
13463,"MARTIN DE VARGAS, Acacias, Madrid",40.4034257,-3.702325
13464,"paseo de las Delicias, Palos de Moguer, Madrid",40.4052625,-3.6934396
13465,"calle DE LINNEO, Imperial, Madrid",40.4120405,-3.7205356
13466,"calle Puerto de la Cruz Verde, 44, Legazpi, Madrid",40.3843704,-3.6857129
13467,"plaza de la Beata María Ana de Jesús, Chopera, Madrid",40.3938324,-3.6948398
13468,"paseo de las Delicias, Chopera, Madrid",40.3915413,-3.6951734
13469,"calle de Sebastián Elcano, Palos de Moguer, Madrid",40.4048492,-3.6987338
13470,"calle Manuel Aleixandre, Legazpi, Madrid",40.3910198,-3.694632
13471,"calle de Bolívar, Delicias, Madrid",40.3913774,-3.6940833
13472,"JUAN DUQUE, Imperial, Madrid",40.411333,-3.718748
13473,"paseo de los Olmos, 10, Acacias, Madrid",40.4052748,-3.7111947
13474,"calle Eros, 18, Legazpi, Madrid",40.3922769,-3.6793574024687783
13475,"calle Nogales, Acacias, Madrid",40.4032249,-3.709155
13476,"calle de Juan Duque, Imperial, Madrid",40.411333,-3.718748
13477,"calle del General Lacy, Palos de Moguer, Madrid",40.4018267,-3.6908841
13478,"calle de Linneo, Imperial, Madrid",40.4120405,-3.7205356
13479,"calle de Enrique Trompeta, Chopera, Madrid",40.3925913,-3.6956853
13480,"calle Párroco Eusebio Cuenca, Delicias, Madrid",40.3962077,-3.6895035
13481,"calle de Juan Duque, Imperial, Madrid",40.411333,-3.718748
13482,"calle de las Peñuelas, Acacias, Madrid",40.4027619,-3.7037236
13483,"calle de Embajadores, 226, Legazpi, Madrid",40.3868933,-3.6903215
13484,"calle de Embajadores, Chopera, Madrid",40.3994674,-3.6984307
13485,"ronda DE SEGOVIA, Imperial, Madrid",40.4108611,-3.7181935
13486,"paseo DELICIAS, Chopera, Madrid",40.3915413,-3.6951734
13487,"paseo DELICIAS, Chopera, Madrid",40.3915413,-3.6951734
13488,"calle del General Lacy, Palos de Moguer, Madrid",40.4018267,-3.6908841
13489,"paseo de Santa María de la Cabeza, Acacias, Madrid",40.3972843,-3.7028231
13490,"calle Torres Miranda, Madrid, Chopera, Madrid",40.3981131,-3.6997603
13491,"paseo de las Delicias, Delicias, Madrid",40.3944769,-3.6946477
13492,"CIUDAD REAL, Delicias, Madrid",40.3998487,-3.6941923
13493,"calle de Aguilón, Chopera, Madrid",40.3973032,-3.7010057
13494,"calle Juan de Vera, Delicias, Madrid",40.3961103,-3.6928381
13495,"calle Divino Valles, Chopera, Madrid",40.3963432,-3.6962765
13496,"paseo Imperial, Imperial, Madrid",40.402901,-3.715504
13497,"calle de Aguilón, Chopera, Madrid",40.3973032,-3.7010057
13498,"calle Aldea del Fresno, 7, Chopera, Madrid",40.395917600000004,-3.6971231290115947
13499,"calle Cáceres, Chopera, Madrid",40.3987783,-3.6980835
13500,"calle de Tomás Borrás, Chopera, Madrid",40.3955796,-3.6968015
13501,"calle del General Palanca, Delicias, Madrid",40.3993152,-3.6963368
13502,"Delicias, Arganzuela, Madrid",40.3967843,-3.6900384
13503,"Acacias, Arganzuela, Madrid",40.4040749,-3.7059572
13504,"calle Fernando Poo, 29, Chopera, Madrid",40.39625145,-3.6997477735975224
13505,"calle Juan de Vera, Delicias, Madrid",40.3961103,-3.6928381
13506,"calle Eros, 10, Legazpi, Madrid",40.3926024,-3.679943203490438
13507,"calle Alejandro Saint Aubin, Chopera, Madrid",40.3930542,-3.697071
13508,"calle de Ercilla, Acacias, Madrid",40.4014409,-3.7017583
13509,"calle del General Palanca, Delicias, Madrid",40.3993152,-3.6963368
13510,"CACERES, Delicias, Madrid",40.3986304,-3.6943293
13511,"calle de Santa Casilda, 6, Imperial, Madrid",40.405151849999996,-3.7133280426902724
13512,"Imperial, Arganzuela, Madrid",40.4057995,-3.7186854
13513,"calle Juan de Vera, Delicias, Madrid",40.3961103,-3.6928381
13514,"calle de Arganda, Acacias, Madrid",40.39991,-3.7059254
13515,"calle de Embajadores, Acacias, Madrid",40.4046895,-3.7023394
13516,"Legazpi, Arganzuela, Madrid",40.3914432,-3.6949558
13517,"calle de Arganda, Acacias, Madrid",40.39991,-3.7059254
13518,"calle Alonso del Barco, 16, Palos de Moguer, Madrid",40.4041793,-3.7009484
13519,"calle de Sebastián Elcano, Palos de Moguer, Madrid",40.4048492,-3.6987338
13520,"calle de Juan Duque, 45, Imperial, Madrid",40.4092187,-3.7194480784505224
13521,"calle Puerto de Béjar, Legazpi, Madrid",40.386971,-3.6885559
13522,"calle Cáceres, Delicias, Madrid",40.3986458,-3.6964134
13523,"calle de Embajadores, Chopera, Madrid",40.3994674,-3.6984307
13524,"paseo de las Delicias, Delicias, Madrid",40.3944769,-3.6946477
13525,"calle de la Batalla del Salado, Palos de Moguer, Madrid",40.4020104,-3.6960311
